"bird_id","status","sex","colony_coord","date_time","X","Y"
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:46:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:48:22 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:50:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:52:20 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:54:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:56:20 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 22:58:19 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:00:18 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:02:15 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:04:22 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:06:18 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:08:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:10:14 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:12:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:14:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:15:59 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:18:06 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:20:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:21:57 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:24:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:25:56 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:27:55 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:29:56 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:31:57 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:33:51 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:35:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:37:55 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:39:48 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:41:50 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:43:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:45:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:47:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:49:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:51:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:53:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:55:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:57:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-30 23:59:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:01:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:03:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:05:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:07:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:09:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:11:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:13:14 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:15:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:17:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:19:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:21:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:23:09 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:25:07 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:27:06 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:29:05 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:31:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:33:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:35:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:37:02 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:39:02 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:41:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:42:54 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:44:48 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:46:48 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:48:49 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:50:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:52:44 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:54:43 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:56:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 00:58:41 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:00:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:02:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:04:41 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:06:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:08:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:10:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:12:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:14:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:16:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:18:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:20:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:22:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:24:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:26:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:28:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:30:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:32:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:34:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:36:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:38:24 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:40:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:42:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:44:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:46:22 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:48:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:50:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:52:21 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:54:18 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:56:16 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 01:58:16 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:00:17 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:02:14 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:04:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:06:14 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:08:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:10:10 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:12:09 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:14:09 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:16:08 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:18:07 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:20:05 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:22:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:24:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:26:05 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:28:01 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:30:01 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:32:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:33:59 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:35:58 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:38:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:39:57 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:41:55 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:43:55 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:45:53 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:47:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:49:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:51:50 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:53:50 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:55:48 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:57:47 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 02:59:47 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:01:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:03:44 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:05:44 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:07:43 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:09:43 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:11:41 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:13:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:15:42 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:17:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:19:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:21:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:23:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:25:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:27:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:29:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:31:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:33:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:35:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:37:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:39:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:41:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:43:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:45:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:47:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:49:24 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:51:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:53:24 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:55:21 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:57:22 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 03:59:18 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:01:17 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:03:17 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:05:16 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:07:18 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:09:15 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:11:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:13:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:15:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:17:11 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:19:10 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:21:09 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:23:10 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:25:15 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:27:15 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:29:09 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:31:15 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:33:15 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:35:17 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:37:06 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:39:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:41:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:43:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:45:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:47:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:49:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:51:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:53:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:55:22 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:57:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 04:59:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:01:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:03:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:05:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:07:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:09:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:11:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:13:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:15:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:17:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:19:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:21:19 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:23:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:25:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:27:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:29:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:31:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:33:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:35:22 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:37:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:39:14 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:41:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:43:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:45:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:47:02 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:49:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:50:59 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:53:05 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:54:59 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:57:06 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 05:59:10 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:00:56 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:02:55 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:04:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:06:50 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:08:51 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:10:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:12:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:14:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:16:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:18:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:20:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:22:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:24:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:26:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:28:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:30:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:32:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:34:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:36:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:38:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:40:47 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:42:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:45:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:46:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:48:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:50:57 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:52:54 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:54:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:56:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 06:58:41 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:00:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:02:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:04:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:06:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:08:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:10:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:12:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:14:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:16:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:18:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:20:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:22:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:24:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:26:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:28:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:30:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:32:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:34:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:36:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:38:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:40:11 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:42:10 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:44:07 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:46:08 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:48:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:50:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:52:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:54:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:56:02 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:58:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 07:59:58 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:02:06 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:04:06 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:06:00 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:08:05 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:09:57 UTC",0,0
